switch_id,Dataname,VerStr_Filename,d1_Filename,d1_Col_Name_Row,d1_Data_Row,d1_Ind_Col_Name,d1_Dep_Col_Name,d1_Key,d1_Style,d1_Start,d1_End,d1_Tick,d1_Comp_Start,d1_Comp_End,d1_Dep_Comp_Start,d1_Dep_Comp_End,d1_Initial_Value,d2_Filename,d2_Col_Name_Row,d2_Data_Row,d2_Ind_Col_Name,d2_Dep_Col_Name,d2_Key,d2_Style,d2_Start,d2_End,d2_Tick,d2_Comp_Start,d2_Comp_End,d2_Dep_Comp_Start,d2_Dep_Comp_End,d2_Initial_Value,Plot_Title,Ind_Title,Dep_Title,Min_Ind,Max_Ind,Scale_Ind,Min_Dep,Max_Dep,Scale_Dep,Flip_Axis,Title_Position,Key_Position,Legend_XYWidthHeight,Paper_Width_Factor,Plot_Type,Plot_Filename,Quantity,Metric,Error_Tolerance,Group_Key_Label,Group_Style,Fill_Color,Font_Interpreter
d,layer,Miscellaneous/layer_1mesh_git.txt,Miscellaneous/layer_1mesh_devc.csv,2,3,Time,T_low|T_up,"T\_low, 1 mesh|T\_up, 1 mesh",k-|r-,0,100000,,20,60,-1.00E+09,1.00E+09,0,Miscellaneous/layer_4mesh_devc.csv,2,3,Time,T_low|T_up,"T\_low, 4 mesh|T\_up, 4 mesh",k--|r--,0,100000,,20,60,-1.00E+09,1.00E+09,0,Layer Temperatures,Time (s),Temperature (\circC),0,60,1,0,100,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/layer_temps,Relative Error,end,0.1,Miscellaneous,kd,k,TeX
d,leak_test,HVAC/leak_test_git.txt,HVAC/leak_test.csv,1,2,Time,pres_diff,Ideal,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,HVAC/leak_test_devc.csv,2,3,Time,pres_diff,FDS,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Pressure (leak\_test),Time (s),Pressure Difference (Pa),0,200,1,180,200,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/leak_test,Relative Error,end,0.01,HVAC,ms,m,TeX
d,leak_test_2,HVAC/leak_test_2_git.txt,HVAC/leak_test_2.csv,1,2,Time,pres_1|pres_2,Ideal (pres\_1)|Ideal (pres\_2),ko|ro,0,100000,,0,100000,-1.00E+09,1.00E+09,0,HVAC/leak_test_2_devc.csv,2,3,Time,pres_1|pres_2,FDS (pres\_1)|FDS (pres\_2),k-|r-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Pressure (leak\_test\_2),Time (s),Pressure (Pa),0,1000,1,-200,50,1,no,0.40 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/leak_test_2,Absolute Error,end,1.9,HVAC,ms,m,TeX
d,mass_heat_wall_device_test,Flowfields/mass_heat_wall_device_test_git.txt,Flowfields/mass_heat_wall_device_test_data.csv,2,3,Time,MF vent,Ideal Mass Flow Out,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Flowfields/mass_heat_wall_device_test_devc.csv,2,3,Time,MF vent,FDS Mass Flow Out,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Mass Outflow (mass\_heat\_wall\_device\_test),Time (s),Mass Flow (kg/s),0,60,1,-5,5,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/wall_device_test_massflow_out,Relative Error,end,0.01,Flowfields,r>,r,TeX
d,mass_heat_wall_device_test,Flowfields/mass_heat_wall_device_test_git.txt,Flowfields/mass_heat_wall_device_test_data.csv,2,3,Time,MF open,Ideal Mass Flow In,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Flowfields/mass_heat_wall_device_test_devc.csv,2,3,Time,MF open,FDS Mass Flow In,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Mass Inflow (mass\_heat\_wall\_device\_test),Time (s),Mass Flow (kg/s),0,60,1,-5,5,1,no,0.05 0.80,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/wall_device_test_massflow_in,Relative Error,end,0.01,Flowfields,r>,r,TeX
d,mass_heat_wall_device_test,Flowfields/mass_heat_wall_device_test_git.txt,Flowfields/mass_heat_wall_device_test_data.csv,2,3,Time,HF vent,Ideal Heat Flow Out,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Flowfields/mass_heat_wall_device_test_devc.csv,2,3,Time,HF vent,FDS Heat Flow Out,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Heat Outflow (mass\_heat\_wall\_device\_test),Time (s),Heat Flow (kW),0,60,1,-1000,1000,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/wall_device_test_heatflow_out,Relative Error,end,0.01,Flowfields,r>,r,TeX
d,mass_heat_wall_device_test,Flowfields/mass_heat_wall_device_test_git.txt,Flowfields/mass_heat_wall_device_test_data.csv,2,3,Time,HF open,Ideal Heat Flow In,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Flowfields/mass_heat_wall_device_test_devc.csv,2,3,Time,HF open,FDS Heat Flow In,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Heat Inflow (mass\_heat\_wall\_device\_test),Time (s),Heat Flow (kW),0,60,1,-1000,1000,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/wall_device_test_heatflow_in,Relative Error,end,0.01,Flowfields,r>,r,TeX
d,mass_heat_wall_device_test_2,Flowfields/mass_heat_wall_device_test_2_git.txt,Flowfields/mass_heat_wall_device_test_data.csv,2,3,Time,MF vent,Ideal Mass Flow Out,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Flowfields/mass_heat_wall_device_test_2_devc.csv,2,3,Time,MF vent,FDS Mass Flow Out,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Mass Outflow (mass\_heat\_wall\_device\_test\_2),Time (s),Mass Flow (kg/s),0,60,1,-5,5,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/wall_device_test_massflow_out_2,Relative Error,end,0.01,Flowfields,r>,r,TeX
d,mass_heat_wall_device_test_2,Flowfields/mass_heat_wall_device_test_2_git.txt,Flowfields/mass_heat_wall_device_test_data.csv,2,3,Time,MF open,Ideal Mass Flow In,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Flowfields/mass_heat_wall_device_test_2_devc.csv,2,3,Time,MF open,FDS Mass Flow In,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Mass Inflow (mass\_heat\_wall\_device\_test\_2),Time (s),Mass Flow (kg/s),0,60,1,-5,5,1,no,0.05 0.80,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/wall_device_test_massflow_in_2,Relative Error,end,0.01,Flowfields,r>,r,TeX
d,mass_heat_wall_device_test_2,Flowfields/mass_heat_wall_device_test_2_git.txt,Flowfields/mass_heat_wall_device_test_data.csv,2,3,Time,HF vent,Ideal Heat Flow Out,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Flowfields/mass_heat_wall_device_test_2_devc.csv,2,3,Time,HF vent,FDS Heat Flow Out,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Heat Outflow (mass\_heat\_wall\_device\_test\_2),Time (s),Heat Flow (kW),0,60,1,-1000,1000,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/wall_device_test_heatflow_out_2,Relative Error,end,0.01,Flowfields,r>,r,TeX
d,mass_heat_wall_device_test_2,Flowfields/mass_heat_wall_device_test_2_git.txt,Flowfields/mass_heat_wall_device_test_data.csv,2,3,Time,HF open,Ideal Heat Flow In,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Flowfields/mass_heat_wall_device_test_2_devc.csv,2,3,Time,HF open,FDS Heat Flow In,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Heat Inflow (mass\_heat\_wall\_device\_test\_2),Time (s),Heat Flow (kW),0,60,1,-1000,1000,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/wall_device_test_heatflow_in_2,Relative Error,end,0.01,Flowfields,r>,r,TeX
d,methane_flame,Species/methane_flame_primitive_git.txt,Species/methane_flame_simple_devc.csv,2,3,Time,CO2|H2O|CO,CO2 simple|H2O simple|CO simple * 30,k|r|b,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/methane_flame_lumpedprimitive.csv,2,3,Time,pCO2|pH2O|pCO|lCO2|lH2O|lCO,CO2 primitive|H2O primitive|CO primitive * 30|CO2 lumped|H2O lumped|CO lumped * 30,ko|rs|bd|kx|r+|b*,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species mass (simple v. primitive v. lumped),Time (s),Mass (kg),0,10,1,0,0.05,1,no,0.03 0.90,EastOutside,,1.4,linear,FDS_Verification_Guide/SCRIPT_FIGURES/methane_flame_reac_comp,Relative Error,end_1_1,0.01,Species,mx,m,TeX
d,methane_flame,Species/methane_flame_primitive_2_git.txt,Species/methane_flame_primitive_2_devc.csv,2,3,Time,pCO2|pH2O,CO2 primitive|H2O primitive,k|r,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/methane_flame_multilumped.csv,2,3,Time,lfCO2|lfH2O|loCO2|loH2O,CO2 lumped fuel|H2O lumped fuel|CO2 lumped oxidizer|H2O lumped oxidizer,ko|rs|bd|kx,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species mass (primitive v. lumped fuel v. lumped oxidizer),Time (s),Mass (kg),0,10,1,0,0.15,1,no,0.03 0.90,EastOutside,,1.4,linear,FDS_Verification_Guide/SCRIPT_FIGURES/methane_flame_lumped_comp,Relative Error,end_1_1,0.01,Species,mx,m,TeX
d,methane_flame,Species/methane_flame_simple_git.txt,Species/methane_flame_simple_devc.csv,2,3,Time,CO2|H2O|CO,CO2 simple|H2O simple|CO simple * 30,k|r|b,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species/methane_flame_simple_2_devc.csv,2,3,Time,CO2|H2O|CO,CO2 simple 2| H2O lumped 2 | CO lumped 2 * 30,ko|rs|bd,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Species mass (simple v. simple 2),Time (s),Mass (kg),0,10,1,0,0.05,1,no,0.03 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/methane_flame_simp_comp,Relative Error,end,0.01,Species,mx,m,TeX
d,mwtest_cfl,Flowfields/mwtest_cfl_git.txt,Flowfields/mwtest.csv,2,3,Time,Isothermal,Isothermal,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Flowfields/mwtest_cfl_devc.csv,2,3,Time,maxT,FDS (max T),r-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Large MW Difference (mwtest\_cfl),Time (s),Temperature (\circC),0,20,1,0,50,1,no,0.05 0.90,West,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/mwtest_cfl_maxT,Absolute Error,max,1.00E-06,Flowfields,r^,r,TeX
d,mwtest_cfl,Flowfields/mwtest_cfl_git.txt,Flowfields/mwtest.csv,2,3,Time,Isothermal,Isothermal,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Flowfields/mwtest_cfl_devc.csv,2,3,Time,minT,FDS (min T),b-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Large MW Difference (mwtest\_cfl),Time (s),Temperature (\circC),0,20,1,0,50,1,no,0.05 0.90,West,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/mwtest_cfl_minT,Absolute Error,min,1.00E-06,Flowfields,r^,r,TeX
d,ns2d,NS_Analytical_Solution/ns2d_8_git.txt,NS_Analytical_Solution/ns2d_error.csv,1,2,dx,dx|dx^2,O(\delta x)|O(\delta x^2),k--|k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,NS_Analytical_Solution/ns2d_error.csv,1,2,dx,rms error,FDS (RMS Error),k*-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,"Convergence, Inviscid Case (ns2d)",Grid Spacing (m),RMS Error (m/s),0.09,0.9,1,0.001,1,1,no,0.03 0.90,SouthEast,,1,loglog,FDS_Verification_Guide/SCRIPT_FIGURES/ns2d_error,N/A,end,0,NS Analytical Solution,kd,k,TeX
d,ns2d_nupt1,NS_Analytical_Solution/ns2d_8_nupt1_git.txt,NS_Analytical_Solution/ns2d_nupt1_error.csv,1,2,dx,dx|dx^2,O(\delta x)|O(\delta x^2),k--|k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,NS_Analytical_Solution/ns2d_nupt1_error.csv,1,2,dx,rms error,FDS (RMS Error),k*-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,"Convergence, Viscous Case (ns2d)",Grid Spacing (m),RMS Error (m/s),0.09,0.9,1,0.001,1,1,no,0.03 0.90,SouthEast,,1,loglog,FDS_Verification_Guide/SCRIPT_FIGURES/ns2d_nupt1_error,N/A,end,0,NS Analytical Solution,kd,k,TeX
d,ns2d_8_nupt1,NS_Analytical_Solution/ns2d_8_nupt1_git.txt,NS_Analytical_Solution/ns2d_8_nupt1_exact.csv,1,2,Time,u-vel,Analytical (u-vel),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,NS_Analytical_Solution/ns2d_8_nupt1_devc.csv,2,3,Time,UVEL,FDS (UVEL),k--,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Velocity (ns2d\_8\_nupt1),Time (s),Velocity (m/s),0,7,1,0.3,2.4,1,no,0.05 0.90,NorthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/ns2d_8_nupt1,Convergent Series,end,0,NS Analytical Solution,kd,k,TeX
d,ns2d_16_nupt1,NS_Analytical_Solution/ns2d_16_nupt1_git.txt,NS_Analytical_Solution/ns2d_16_nupt1_exact.csv,1,2,Time,u-vel,Analytical (u-vel),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,NS_Analytical_Solution/ns2d_16_nupt1_devc.csv,2,3,Time,UVEL,FDS (UVEL),k--,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Velocity (ns2d\_16\_nupt1),Time (s),Velocity (m/s),0,7,1,0.3,2.4,1,no,0.05 0.90,NorthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/ns2d_16_nupt1,Convergent Series,end,0,NS Analytical Solution,kd,k,TeX
d,ns2d_32_nupt1,NS_Analytical_Solution/ns2d_32_nupt1_git.txt,NS_Analytical_Solution/ns2d_32_nupt1_exact.csv,1,2,Time,u-vel,Analytical (u-vel),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,NS_Analytical_Solution/ns2d_32_nupt1_devc.csv,2,3,Time,UVEL,FDS (UVEL),k--,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Velocity (ns2d\_32\_nupt1),Time (s),Velocity (m/s),0,7,1,0.3,2.4,1,no,0.05 0.90,NorthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/ns2d_32_nupt1,Convergent Series,end,0,NS Analytical Solution,kd,k,TeX
d,ns2d_64_nupt1,NS_Analytical_Solution/ns2d_64_nupt1_git.txt,NS_Analytical_Solution/ns2d_64_nupt1_exact.csv,1,2,Time,u-vel,Analytical (u-vel),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,NS_Analytical_Solution/ns2d_64_nupt1_devc.csv,2,3,Time,UVEL,FDS (UVEL),k--,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Velocity (ns2d\_64\_nupt1),Time (s),Velocity (m/s),0,7,1,0.3,2.4,1,no,0.05 0.90,NorthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/ns2d_64_nupt1,Relative Error,mean,0.01,NS Analytical Solution,kd,k,TeX
d,parabolic_profile,Flowfields/parabolic_profile_git.txt,Flowfields/parabolic_profile.csv,1,2,Time,Pressure,Exact (Pressure),ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Flowfields/parabolic_profile_devc.csv,2,3,Time,pres,FDS (pres),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Pressure (parabolic\_profile),Time (s),Pressure (Pa),0,60,1,0,2500,1,no,0.05 0.90,SouthEast,,1,linear,FDS_User_Guide/SCRIPT_FIGURES/parabolic_profile,Relative Error,end,0.01,Pressure Effects,k+,k,TeX
d,part_attenuation,Radiation/part_attenuation_git.txt,Radiation/part_attenuation_devc.csv,2,3,Time,Ref,Reference,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Radiation/part_attenuation_devc.csv,2,3,Time,Transparent|Water|Fuel|Opaque,Transparent|Water|Fuel|Opaque,k-|k--|r-.|b-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Radiation attenuation (part\_attenuation),Time (s),Radiative heat flux (kW/m^2),0,2,1,3.9,6,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/part_attenuation,N/A,end,0,Radiation,kd,k,TeX
d,particle_absorption_cart_surf_cart,Radiation/particle_absorption_cart_surf_cart_git.txt,Radiation/particle_absorption_cart_surf_cart_devc.csv,2,3,Time,Absorption_1|Absorption_2|Absorption_3,Exact (no split)|Exact (split z)|Exact (5 angles),ko|ro|go,0.01,100000,,0,100000,-1.00E+09,1.00E+09,0,Radiation/particle_absorption_cart_surf_cart_devc.csv,2,3,Time,ADT_1|ADT_2|ADT_3,FDS (no split)|FDS (split z)|FDS (5 angles),k-|r-|g-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,particle\_absorption\_cart\_surf\_cart,Time (s),Temperature (\circC),0,0.0101,1,0,20,1,no,0.05 0.91,West,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/particle_absorption_cart_surf_cart,Relative Error,end,0.01,Radiation,kd,k,TeX
d,particle_absorption_cart_surf_cyl,Radiation/particle_absorption_cart_surf_cyl_git.txt,Radiation/particle_absorption_cart_surf_cyl_devc.csv,2,3,Time,Absorption_1|Absorption_2|Absorption_3|Absorption_4,Exact (no split)|Exact (split x)|Exact (split y)|Exact (split z),ko|ro|go|mo,0.01,100000,,0,100000,-1.00E+09,1.00E+09,0,Radiation/particle_absorption_cart_surf_cyl_devc.csv,2,3,Time,ADT_1|ADT_2|ADT_3|ADT_4,FDS (no split)|FDS (split x)|FDS (split y)|FDS (split z),k-|r-|g-|m-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,particle\_absorption\_cart\_surf\_cyl,Time (s),Temperature (\circC),0,0.0101,1,0,5,1,no,0.05 0.92,West,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/particle_absorption_cart_surf_cyl,Relative Error,end,0.01,Radiation,kd,k,TeX
d,particle_absorption_cart_surf_sph,Radiation/particle_absorption_cart_surf_sph_git.txt,Radiation/particle_absorption_cart_surf_sph_devc.csv,2,3,Time,Absorption_1|Absorption_2|Absorption_3|Absorption_4,Exact (no split)|Exact (split x)|Exact (split y)|Exact (split z),ko|ro|go|mo,0.01,100000,,0,100000,-1.00E+09,1.00E+09,0,Radiation/particle_absorption_cart_surf_sph_devc.csv,2,3,Time,ADT_1|ADT_2|ADT_3|ADT_4,FDS (no split)|FDS (split x)|FDS (split y)|FDS (split z),k-|r-|g-|m-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,particle\_absorption\_cart\_surf\_sph,Time (s),Temperature (\circC),0,0.0101,1,0,3,1,no,0.05 0.93,West,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/particle_absorption_cart_surf_sph,Relative Error,end,0.01,Radiation,kd,k,TeX
d,particle_drag_U10_N16,Sprinklers_and_Sprays/particle_drag_U10_N16_git.txt,Sprinklers_and_Sprays/particle_drag_U10_N16.csv,1,2,T,U,Analytical,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Sprinklers_and_Sprays/particle_drag_U10_N16_devc.csv,2,3,Time,U-VEL,FDS ,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Gas phase velocity (particle\_drag\_A),Time (s),Velocity (m/s),0,100,1,0,12,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/particle_drag_A,Absolute Error,end,0.01,Sprinklers and Sprays,kd,k,TeX
d,particle_drag_U50_N16,Sprinklers_and_Sprays/particle_drag_U50_N16_git.txt,Sprinklers_and_Sprays/particle_drag_U50_N16.csv,1,2,T,U,Analytical,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Sprinklers_and_Sprays/particle_drag_U50_N16_devc.csv,2,3,Time,U-VEL,FDS ,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Gas phase velocity (particle\_drag\_B),Time (s),Velocity (m/s),0,50,1,0,60,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/particle_drag_B,Absolute Error,end,0.01,Sprinklers and Sprays,kd,k,TeX
d,particle_drag_U100_N16,Sprinklers_and_Sprays/particle_drag_U100_N16_git.txt,Sprinklers_and_Sprays/particle_drag_U100_N16.csv,1,2,T,U,Analytical,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Sprinklers_and_Sprays/particle_drag_U100_N16_devc.csv,2,3,Time,U-VEL,FDS ,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Gas phase velocity (particle\_drag\_C),Time (s),Velocity (m/s),0,25,1,0,120,1,no,0.05 0.90,East,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/particle_drag_C,Absolute Error,end,0.01,Sprinklers and Sprays,kd,k,TeX
d,particle_drag_U50_N1600,Sprinklers_and_Sprays/particle_drag_U50_N1600_git.txt,Sprinklers_and_Sprays/particle_drag_U50_N1600.csv,1,2,T,U,Analytical,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Sprinklers_and_Sprays/particle_drag_U50_N1600_devc.csv,2,3,Time,U-VEL,FDS ,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Gas phase velocity (particle\_drag\_D),Time (s),Velocity (m/s),0,2,1,0,60,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/particle_drag_D,Absolute Error,end,0.01,Sprinklers and Sprays,kd,k,TeX
d,particle_drag_U100_N1600,Sprinklers_and_Sprays/particle_drag_U100_N1600_git.txt,Sprinklers_and_Sprays/particle_drag_U100_N1600.csv,1,2,T,U,Analytical,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Sprinklers_and_Sprays/particle_drag_U100_N1600_devc.csv,2,3,Time,U-VEL,FDS ,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Gas phase velocity (particle\_drag\_E),Time (s),Velocity (m/s),0,2,1,0,120,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/particle_drag_E,Absolute Error,end,0.01,Sprinklers and Sprays,kd,k,TeX
d,particle_drag_U150_N1600,Sprinklers_and_Sprays/particle_drag_U150_N1600_git.txt,Sprinklers_and_Sprays/particle_drag_U150_N1600.csv,1,2,T,U,Analytical,ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Sprinklers_and_Sprays/particle_drag_U150_N1600_devc.csv,2,3,Time,U-VEL,FDS ,k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Gas phase velocity (particle\_drag\_F),Time (s),Velocity (m/s),0,2,1,0,200,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/particle_drag_F,Absolute Error,end,0.01,Sprinklers and Sprays,kd,k,TeX
d,particle_flux,Sprinklers_and_Sprays/particle_flux_git.txt,Sprinklers_and_Sprays/particle_flux.csv,1,2,Time,mass,Expected (mass),ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Sprinklers_and_Sprays/particle_flux_devc.csv,2,3,Time,mass,FDS (mass),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Particle Mass (particle\_flux),Time (s),Mass (kg),0,20,1,0,0.8,1,no,0.05 0.90,SouthEast,,1,linear,FDS_User_Guide/SCRIPT_FIGURES/particle_flux,Relative Error,end,0.01,Sprinklers and Sprays,bs,b,TeX
d,particle_offgas_1,Flowfields/particle_offgas_1_git.txt,Flowfields/particle_offgas.csv,1,2,Time,T_min|T_max,Expected (T\_min)|Expected (T\_max),ko|ro,0,100000,,0,100000,-1.00E+09,1.00E+09,20,Flowfields/particle_offgas_1_devc.csv,2,3,Time,T_min|T_max,FDS (T\_min)|FDS (T\_max),k-|r-,0,100000,,0,100000,-1.00E+09,1.00E+09,20,Min/Max Temperature  (particle\_offgas\_1),Time (s),Temperature (\circC),0,10,1,15,25,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/particle_offgas_1,Relative Error,end,0.001,Flowfields,bs,b,TeX
d,particle_offgas_2,Flowfields/particle_offgas_2_git.txt,Flowfields/particle_offgas.csv,1,2,Time,T_min|T_max,Expected (T\_min)|Expected (T\_max),ko|ro,0,100000,,0,100000,-1.00E+09,1.00E+09,20,Flowfields/particle_offgas_2_devc.csv,2,3,Time,T_min|T_max,FDS (T\_min)|FDS (T\_max),k-|r-,0,100000,,0,100000,-1.00E+09,1.00E+09,20,Min/Max Temperature  (particle\_offgas\_2),Time (s),Temperature (\circC),0,10,1,15,25,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/particle_offgas_2,Relative Error,end,0.001,Flowfields,bs,b,TeX
d,particle_offgas_3,Flowfields/particle_offgas_3_git.txt,Flowfields/particle_offgas.csv,1,2,Time,T_min,Expected (T\_min),ko,0,100000,,0,100000,-1.00E+09,1.00E+09,20,Flowfields/particle_offgas_3_devc.csv,2,3,Time,T_min,FDS (T\_min),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,20,Min. Temperature  (particle\_offgas\_3),Time (s),Temperature (\circC),0,10,1,15,25,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/particle_offgas_3,Relative Error,end,0.001,Flowfields,bs,b,TeX
d,particle_offgas_4,Flowfields/particle_offgas_4_git.txt,Flowfields/particle_offgas.csv,1,2,Time,T_min,Expected (T\_min),ko,0,100000,,0,100000,-1.00E+09,1.00E+09,20,Flowfields/particle_offgas_4_devc.csv,2,3,Time,T_min,FDS (T\_min),k-,0,100000,,0,100000,-1.00E+09,1.00E+09,20,Min. Temperature  (particle\_offgas\_4),Time (s),Temperature (\circC),0,10,1,15,25,1,no,0.05 0.90,SouthEast,,1,linear,FDS_Verification_Guide/SCRIPT_FIGURES/particle_offgas_4,Relative Error,end,0.001,Flowfields,bs,b,TeX
d,pine_needles,WUI/pine_needles_git.txt,WUI/pine_needles.csv,1,2,Time,Fuel Gas|Water Vapor|Char,Expected (Fuel Gas)|Expected (Water Vapor)|Expected (Char),ro|bo|ko,0,100000,,0,100000,-1.00E+09,1.00E+09,0,WUI/pine_needles_devc.csv,2,3,Time,fuel gas mass|water vapor mass|solid mass,FDS (fuel gas mass)|FDS (water vapor mass)|FDS (solid mass),r-|b-|k-,0,100000,,0,100000,-1.00E+09,1.00E+09,0,Mass Balance (pine\_needles),Time (s),Mass (kg),0,10,1,0,1.2,1,no,0.05 0.90,EastOutside,,1.5,linear,FDS_User_Guide/SCRIPT_FIGURES/pine_needles,Relative Error,end,0.01,WUI,g^,g,TeX
