 r23003 | fds.firebot | 2015-06-28 21:56:39 -0400 (Sun, 28 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r11352 | gforney | 2012-07-11 09:26:41 -0400 (Wed, 11 Jul 2012) | bundle scripts: update wrapper and uninstall scripts 
 r11351 | koverholt | 2012-07-11 00:41:32 -0400 (Wed, 11 Jul 2012) | Firebot: Minor formatting change to status website 
 r11350 | koverholt | 2012-07-10 23:33:48 -0400 (Tue, 10 Jul 2012) | Firebot: Minor formatting change to status website 
 r11349 | gforney | 2012-07-10 22:51:35 -0400 (Tue, 10 Jul 2012) | bundle script: updates to wrapup script 
 r11345 | koverholt | 2012-07-10 17:43:04 -0400 (Tue, 10 Jul 2012) | Firebot: Minor formatting update to status webpage 
 r11340 | mcgratta | 2012-07-10 17:00:03 -0400 (Tue, 10 Jul 2012) | FDS User Guide: Explain conversion of %/ft to %/m. 
 r11339 | mcgratta | 2012-07-10 16:59:17 -0400 (Tue, 10 Jul 2012) | FDS Source: Change default ACTIVATION_OBSCURATION to 3.24 %/m. 
 r11338 | koverholt | 2012-07-10 16:23:44 -0400 (Tue, 10 Jul 2012) | Firebot: Add Matlab licensing error check and additional LaTeX warnings 
 r11337 | koverholt | 2012-07-10 14:24:36 -0400 (Tue, 10 Jul 2012) | Firebot: Aesthetic updates to status webpage 
 r11336 | max.gould | 2012-07-10 13:43:22 -0400 (Tue, 10 Jul 2012) | FDS Verification Guide: Changes to figure in 2D Vortex section. 
 r11335 | gforney | 2012-07-10 12:12:10 -0400 (Tue, 10 Jul 2012) | bundle scripts: minor edits 
 r11334 | gforney | 2012-07-10 11:37:07 -0400 (Tue, 10 Jul 2012) | bundle scripts: update windows wrapup script 
 r11333 | koverholt | 2012-07-09 19:37:24 -0400 (Mon, 09 Jul 2012) | Firebot: Minor formatting change to status webpage 
 r11332 | koverholt | 2012-07-09 18:25:53 -0400 (Mon, 09 Jul 2012) | Firebot: Add routine to copy latest manuals to Firebot status website, add links to manuals on status  website 
 r11331 | mcgratta | 2012-07-09 18:19:00 -0400 (Mon, 09 Jul 2012) | FDS Verification Guide: Edits to 2D Vortex case. 
 r11329 | koverholt | 2012-07-09 17:28:36 -0400 (Mon, 09 Jul 2012) | Firebot: Remove SMV dependency text, minor updates 
 r11328 | randy.mcdermott | 2012-07-09 17:27:46 -0400 (Mon, 09 Jul 2012) | FDS Source: add 'PRESSURE COEFFICIENT TEST' temporarily to test C_p calculation 
 r11327 | koverholt | 2012-07-09 17:24:26 -0400 (Mon, 09 Jul 2012) | FDS Verification: Update Make_FDS_Pictures.sh to point to smokeview_linux_64 in repo located at SMV/Build/intel_linux_64 
 r11326 | randy.mcdermott | 2012-07-09 17:13:04 -0400 (Mon, 09 Jul 2012) | FDS Tech Guide: add discussion of BTILDE to rough wall section 
 r11325 | koverholt | 2012-07-09 17:10:22 -0400 (Mon, 09 Jul 2012) | FDS Verification Guide: Set reference to HVAC mass conservation figure to explicit filetype 
 r11324 | topi.sikanen@gmail.com | 2012-07-09 16:51:41 -0400 (Mon, 09 Jul 2012) | FDS User Guide: Update sections concerning the histogram output  
 r11323 | randy.mcdermott | 2012-07-09 16:40:24 -0400 (Mon, 09 Jul 2012) | FDS Source: make BTILDE a function of R_PLUS for rough surfaces in WERNER_WENGLE_WALL_MODEL 
 r11322 | gforney | 2012-07-09 16:16:10 -0400 (Mon, 09 Jul 2012) | smokeview source: warn user if the RENDERDIR cannot be written to, define a "temp" directory (/tmp on Linux and OSX, c:\temp on the PC)  if a temporary directory is not specified -  addresses issue 1673 
 r11321 | topi.sikanen@gmail.com | 2012-07-09 16:07:09 -0400 (Mon, 09 Jul 2012) | FDS Source: Reformat histogram output to column format.  
 r11320 | gforney | 2012-07-09 15:04:54 -0400 (Mon, 09 Jul 2012) | smokeview source: fix typo in help menu (change o to 0) - addresses issue 1672 
 r11319 | kiliansusan | 2012-07-09 14:31:16 -0400 (Mon, 09 Jul 2012) | FDS Source: Fix bug in SETUP_CELLTYPES 
 r11318 | koverholt | 2012-07-09 13:19:51 -0400 (Mon, 09 Jul 2012) | Firebot: Minor updates to Configuration Management Plan and Firebot script to document SMV additions/guides 
 r11317 | koverholt | 2012-07-09 06:57:24 -0400 (Mon, 09 Jul 2012) | SMV Build: Fix typo in Makefile target for smv intel linux test 32 dbg 
 r11316 | koverholt | 2012-07-09 06:52:11 -0400 (Mon, 09 Jul 2012) | Firebot: Add warning identifiers to compilation warnings routines  
 r11315 | koverholt | 2012-07-08 21:34:42 -0400 (Sun, 08 Jul 2012) | Firebot: Move all SMV items to Stage 6, reorganize SMV routines 
 r11314 | gforney | 2012-07-08 21:04:06 -0400 (Sun, 08 Jul 2012) | smv vv: fix typo smokeview figure generation script  
 r11313 | gforney | 2012-07-08 16:20:59 -0400 (Sun, 08 Jul 2012) | smv build: add makefile entry and directory for 32 bit, linux, test, debug version of smokeview  
 r11312 | gforney | 2012-07-08 14:28:18 -0400 (Sun, 08 Jul 2012) | smv vv: add options to Make_SMV_Pictures.sh script to allow one to specify smokeview version  used (test and/or debug)  
 r11311 | koverholt | 2012-07-08 13:21:08 -0400 (Sun, 08 Jul 2012) | FDS User Guide: Update room_fire case description in accordance with changes from Revision 11228 
 r11310 | mcgratta | 2012-07-08 11:43:54 -0400 (Sun, 08 Jul 2012) | FDS Manuals: Minor edits. 
 r11309 | koverholt | 2012-07-08 05:07:30 -0400 (Sun, 08 Jul 2012) | Firebot: Minor fix to Stage 5 output redirecting 
 r11308 | koverholt | 2012-07-08 04:25:48 -0400 (Sun, 08 Jul 2012) | Firebot: Add/reorganize SMV compile/utilities/run/make_pictures routines, note external dependencies 
 r11307 | koverholt | 2012-07-08 04:16:25 -0400 (Sun, 08 Jul 2012) | FDS Verification Guide: Fix broken references to energy_budget_solid_* figures 
 r11306 | koverholt | 2012-07-08 03:09:55 -0400 (Sun, 08 Jul 2012) | FDS Verification: Fix HVAC_mass_conservation target path in SMV script file (FDS Verification script figure) 
 r11305 | randy.mcdermott | 2012-07-07 12:53:28 -0400 (Sat, 07 Jul 2012) | FDS Compilation: add intel_osx_64_dv make target 
 r11304 | gforney | 2012-07-07 08:59:22 -0400 (Sat, 07 Jul 2012) | smv vv: update figure script to generate cfast images 
 r11303 | koverholt | 2012-07-06 23:10:02 -0400 (Fri, 06 Jul 2012) | Matlab: Fix LaTeX string in legend for two verification cases (fixes Matlab warning) 
 r11302 | koverholt | 2012-07-06 22:44:50 -0400 (Fri, 06 Jul 2012) | Firebot: Move stage outputs to output dir, generalize warnings 
 r11301 | randy.mcdermott | 2012-07-06 15:48:50 -0400 (Fri, 06 Jul 2012) | FDS User Guide: add writeup of LOGLAW heat transfer model 
 r11300 | koverholt | 2012-07-06 14:28:11 -0400 (Fri, 06 Jul 2012) | SMV Scripts: Revert changes from r11299, Firebot: Minor updates 
 r11299 | koverholt | 2012-07-06 14:26:26 -0400 (Fri, 06 Jul 2012) | SMV Scripts: Comment out WUI/fire_line.fds from SMV_Cases.sh due to runtime error in debug FDS 
 r11298 | Elizabeth.MF.Blanchard@gmail.com | 2012-07-06 12:15:23 -0400 (Fri, 06 Jul 2012) | FDS Source : add new evaporation routine 
 r11297 | mrctkg@gmail.com | 2012-07-06 12:05:22 -0400 (Fri, 06 Jul 2012) | FDS Source: add dt_bndc and dt_geoc and make corresponding changes 
 r11296 | topi.sikanen@gmail.com | 2012-07-06 11:30:00 -0400 (Fri, 06 Jul 2012) | FDS Verification: Address Issue 1630. Set Heat of Vaporization and Specific Heat Liquid to high numbers to stop droplets from evaporating  
 r11295 | koverholt | 2012-07-06 11:20:05 -0400 (Fri, 06 Jul 2012) | Firebot: Add SMV and SMV DB compilation to Firebot, update Make SMV Pictures routinue 
 r11294 | randy.mcdermott | 2012-07-06 11:14:26 -0400 (Fri, 06 Jul 2012) | FDS Source: add HEAT_TRANSFER_MODEL to SURF, add log law heat transfer model to HEAT_TRANSFER_COEFFICIENT 
 r11293 | gforney | 2012-07-06 10:58:24 -0400 (Fri, 06 Jul 2012) | smv ug: update particle iso case 
 r11292 | gforney | 2012-07-06 10:54:35 -0400 (Fri, 06 Jul 2012) | smv vv: add libraries needed by Linux build  
 r11291 | gforney | 2012-07-06 10:53:55 -0400 (Fri, 06 Jul 2012) | smv vv: fix ISOF line in wui test case  
 r11290 | gforney | 2012-07-06 10:53:01 -0400 (Fri, 06 Jul 2012) | smv vv: update script that builds pictures  
 r11289 | gforney | 2012-07-06 09:03:04 -0400 (Fri, 06 Jul 2012) | smv vv: update windows scripts that run smokeview vv suite 
 r11288 | koverholt | 2012-07-06 01:43:29 -0400 (Fri, 06 Jul 2012) | Firebot: Display failure stage on status website 
 r11287 | koverholt | 2012-07-06 01:42:05 -0400 (Fri, 06 Jul 2012) | Firebot: Display failure stage on status website 
 r11286 | koverholt | 2012-07-06 01:41:30 -0400 (Fri, 06 Jul 2012) | Firebot: Improved Stage 7 Matlab error checking and logging 
 r11285 | koverholt | 2012-07-06 00:33:34 -0400 (Fri, 06 Jul 2012) | Firebot: Fix minor typo in script 
 r11284 | koverholt | 2012-07-06 00:20:18 -0400 (Fri, 06 Jul 2012) | Firebot: Rename Firebot script, add Matlab functionality, add SMV Ver. cases, add FDS Val/User/Tech Guides, add SMV Guides, add CFAST target, activate all build stages 
 r11283 | gforney | 2012-07-05 21:15:09 -0400 (Thu, 05 Jul 2012) | smv ug: fix case, change FDS_USER_GUIDE -> FDS_User_Guide  
 r11282 | gforney | 2012-07-05 20:54:33 -0400 (Thu, 05 Jul 2012) | smv vv: add cfast to smv vv test cases  
 r11281 | gforney | 2012-07-05 20:25:20 -0400 (Thu, 05 Jul 2012) | bundle scripts: update qfds.sh  
 r11280 | mrctkg@gmail.com | 2012-07-05 19:03:35 -0400 (Thu, 05 Jul 2012) | FDS Source: minor changes to restore output of cutcell data file. 
 r11279 | randy.mcdermott | 2012-07-05 15:56:36 -0400 (Thu, 05 Jul 2012) | Matlab: remove comments from FDS_verification_script from SVN 11275 
 r11278 | randy.mcdermott | 2012-07-05 15:54:17 -0400 (Thu, 05 Jul 2012) | FDS User Guide: add CELL INDEX I,J,K to list of output quantities 
 r11277 | randy.mcdermott | 2012-07-05 15:17:05 -0400 (Thu, 05 Jul 2012) | FDS Source: Issue 1671, fix cell centered slice indices, add CELL INDEX I,J,K as output quantity 
 r11276 | koverholt | 2012-07-05 15:05:14 -0400 (Thu, 05 Jul 2012) | FDS Manuals: Updates to Firebot section of Configuration Management Plan 
 r11275 | drjfloyd | 2012-07-05 14:36:57 -0400 (Thu, 05 Jul 2012) | FDS Verification: Add water_evaporation_6 check of wall to droplet heat transfer energy conservation 
 r11274 | koverholt | 2012-07-05 14:00:35 -0400 (Thu, 05 Jul 2012) | FDTs: Add SP AST Beam transient steel temperature cases 
 r11273 | gforney | 2012-07-05 13:35:58 -0400 (Thu, 05 Jul 2012) | smv vv: edit cases to make them run quicker  
 r11272 | gforney | 2012-07-05 13:17:35 -0400 (Thu, 05 Jul 2012) | smv vv: coarsen grid of thouse5.fds case to speed up simulaton  
 r11271 | gforney | 2012-07-05 12:23:30 -0400 (Thu, 05 Jul 2012) | smv vv: remove tree test from repository  
 r11270 | koverholt | 2012-07-05 11:46:13 -0400 (Thu, 05 Jul 2012) | FDTs: Add SP AST Column transient steel temperature cases 
 r11269 | koverholt | 2012-07-05 11:45:07 -0400 (Thu, 05 Jul 2012) | FDTs: Add transient steel temperature calculation to McCaffrey plume temperature routine 
 r11268 | gforney | 2012-07-05 10:59:17 -0400 (Thu, 05 Jul 2012) | smv ug: update plume->isosurface writeup and figure 
 r11267 | gforney | 2012-07-05 10:58:41 -0400 (Thu, 05 Jul 2012) | smv vv: update plumeiso test case 
 r11266 | gforney | 2012-07-05 10:10:24 -0400 (Thu, 05 Jul 2012) | smv verification: add a test case to test particle to isosurface conversion and visualization (preliminary)  
 r11265 | koverholt | 2012-07-05 10:03:10 -0400 (Thu, 05 Jul 2012) | FDS Manuals: Move tocstyle package up to preamble (ToC formatting fix) 
 r11264 | koverholt | 2012-07-04 16:22:56 -0400 (Wed, 04 Jul 2012) | Firebot: Move Firebot script to firebot user on Blaze and adjust variables accordingly 
 r11263 | randy.mcdermott | 2012-07-04 15:48:53 -0400 (Wed, 04 Jul 2012) | FDS Verification: add discussion of YPLUS by Abbas Jaber, NIST SURF student 
 r11262 | randy.mcdermott | 2012-07-04 15:47:59 -0400 (Wed, 04 Jul 2012) | Matlab scripts: add yplus.m 
 r11261 | drjfloyd | 2012-07-03 15:59:46 -0400 (Tue, 03 Jul 2012) | FDS Source: Issue 1661 - add arrays for indexing particles that are moved when new particles are inserted, minor change to mass energy.   Clean up of indentation and name large IF block from r11260 
 r11260 | craigweinschenk | 2012-07-03 15:50:30 -0400 (Tue, 03 Jul 2012) | FDS Source: Update to extinction models and enthalpy of formation processing for EDC combustion 
 r11259 | koverholt | 2012-07-03 14:43:22 -0400 (Tue, 03 Jul 2012) | Firebot: Minor update to Firebot status website script 
 r11258 | koverholt | 2012-07-03 14:40:26 -0400 (Tue, 03 Jul 2012) | Firebot: Add routine to terminate script if another instance is running 
 r11257 | gforney | 2012-07-03 09:44:03 -0400 (Tue, 03 Jul 2012) | smv build: update cluster notes  
 r11256 | gforney | 2012-07-03 09:30:05 -0400 (Tue, 03 Jul 2012) | smv ug: update zone fire modeling section 
 r11255 | koverholt | 2012-07-03 08:54:53 -0400 (Tue, 03 Jul 2012) | Firebot: Minor formatting update to Firebot status website script 
 r11254 | koverholt | 2012-07-02 23:12:40 -0400 (Mon, 02 Jul 2012) | Firebot: Minor formatting change to Firebot website status script 
 r11253 | koverholt | 2012-07-02 23:06:28 -0400 (Mon, 02 Jul 2012) | Firebot: Initial commit of Firebot website status script 
 r11252 | koverholt | 2012-07-02 16:07:23 -0400 (Mon, 02 Jul 2012) | Firebot: Add warning checks and regorganize code stages 
 r11251 | gforney | 2012-07-02 15:58:41 -0400 (Mon, 02 Jul 2012) | smokeview source: add section documenting .smv keywords used for zone fire modeling (cfast) visualization 
 r11250 | koverholt | 2012-07-02 15:53:15 -0400 (Mon, 02 Jul 2012) | FDS Manuals: Add Firebot section on automated build/test process to Configuration Management Plan 
 r11248 | drjfloyd | 2012-07-02 14:09:02 -0400 (Mon, 02 Jul 2012) | FDS Verification: Add energy_budget_solid, verification of solid/gas energy conservation. 
 r11247 | koverholt | 2012-07-02 13:17:52 -0400 (Mon, 02 Jul 2012) | FDS Source: Revert changes from Revisions 11245 and 11246 
 r11246 | koverholt | 2012-07-02 13:17:03 -0400 (Mon, 02 Jul 2012) | FDS Source: WARNING!!! Intentional errors in build to test Firebot. Tab formatting error only in fire.f90 
 r11245 | koverholt | 2012-07-02 13:16:36 -0400 (Mon, 02 Jul 2012) | FDS Source: WARNING!!! Intentional errors in build to test Firebot. Tab formatting and typo in fire.f90 
 r11244 | koverholt | 2012-07-02 12:57:37 -0400 (Mon, 02 Jul 2012) | Firebot: Initial commit of Firebot automatic verification script 
 r11243 | gforney | 2012-07-02 03:26:58 -0400 (Mon, 02 Jul 2012) | smokeview source: dummy change to test updated smartsvn (that supports subversion 1.7) 
 r11242 | gforney | 2012-06-30 15:28:45 -0400 (Sat, 30 Jun 2012) | smokeview source: edits responding to lint warnings 
 r11241 | craigweinschenk | 2012-06-30 14:42:34 -0400 (Sat, 30 Jun 2012) | FDS Source: Update implementation of extinction models to EDC combustion model 
 r11240 | koverholt | 2012-06-30 12:20:47 -0400 (Sat, 30 Jun 2012) | FDS Verification: Revert changes from Revision 11239 
 r11239 | koverholt | 2012-06-30 12:16:54 -0400 (Sat, 30 Jun 2012) | FDS Verification: WARNING! Firebot intentional typo in verification case, Error on MISC line, to be reverted immediately. 
 r11238 | koverholt | 2012-06-30 00:57:19 -0400 (Sat, 30 Jun 2012) | FDS Utilities: Fix typo in error message in FDS run scripts 
 r11237 | koverholt | 2012-06-29 23:22:18 -0400 (Fri, 29 Jun 2012) | FDS Verification: Revert changes from Revision 11236 
 r11236 | koverholt | 2012-06-29 23:21:34 -0400 (Fri, 29 Jun 2012) | FDS Source: WARNING!!! Firebot intentional FORRTL, to be reverted immediately. 
 r11235 | koverholt | 2012-06-29 23:17:59 -0400 (Fri, 29 Jun 2012) | FDS Verification: Revert changes from Revision 11234 
 r11234 | koverholt | 2012-06-29 23:12:12 -0400 (Fri, 29 Jun 2012) | FDS Verification: WARNING!!! Firebot intentional error, missing FDS Verification case, to be reverted immediately. 
 r11233 | koverholt | 2012-06-29 17:50:30 -0400 (Fri, 29 Jun 2012) | FDTs: Add WTC steel temperature heating (uninsulated and insulated) cases 
 r11232 | koverholt | 2012-06-29 17:21:11 -0400 (Fri, 29 Jun 2012) | FDTs: Add insulated and uninsulated steel temperature under fire exposure routines 
 r11231 | randy.mcdermott | 2012-06-29 16:24:11 -0400 (Fri, 29 Jun 2012) | FDS Source: remove unused variable 
 r11230 | gforney | 2012-06-29 14:00:59 -0400 (Fri, 29 Jun 2012) | vv scripts: edit run_fds verification script to give options to run on other cluster nodes (fire70s or firevis/smokevis)  
 r11229 | gforney | 2012-06-29 13:38:12 -0400 (Fri, 29 Jun 2012) | bundle scripts: update installation generating script  
 r11228 | koverholt | 2012-06-29 13:19:32 -0400 (Fri, 29 Jun 2012) | FDS Verification: Reduce runtime of room_fire verification case to 300 s and change SCRIPT_FIGURES accordingly (180 s and 300 s) 
 r11227 | gforney | 2012-06-29 11:26:19 -0400 (Fri, 29 Jun 2012) | bundle scripts: update installation generating script  
 r11226 | randy.mcdermott | 2012-06-29 11:05:47 -0400 (Fri, 29 Jun 2012) | FDS Source: Issue # 1667. Fix format of SMV output for large domains 
 r11225 | drjfloyd | 2012-06-29 10:14:31 -0400 (Fri, 29 Jun 2012) | FDS Source: Issue #1669.  Ensure that RAMP_T is evaluated when a wall cell is created so that initial outputs are correct. 
 r11224 | gforney | 2012-06-29 10:08:56 -0400 (Fri, 29 Jun 2012) | bundle scripts: more cleanup 
 r11223 | randy.mcdermott | 2012-06-29 09:11:56 -0400 (Fri, 29 Jun 2012) | FDS Verification: add yplus to FDS_Cases.sh 
 r11222 | randy.mcdermott | 2012-06-29 09:09:35 -0400 (Fri, 29 Jun 2012) | FDS Verification: add yplus verification cases 
 r11221 | anskima@gmail.com | 2012-06-29 07:28:52 -0400 (Fri, 29 Jun 2012) | FDS Verification: Update surf_mass_part...split cases. 
 r11220 | anskima@gmail.com | 2012-06-29 06:50:08 -0400 (Fri, 29 Jun 2012) | FDS Source: Fix gaseous mass production for particles without residue and for all WALL_INCREMENT's. 
 r11219 | shostikk | 2012-06-29 04:02:46 -0400 (Fri, 29 Jun 2012) | FDS Verification guide: Typo fix in plane layer documentation 
 r11218 | randy.mcdermott | 2012-06-28 17:42:38 -0400 (Thu, 28 Jun 2012) | FDS Source: fix error in divg for ENTHALPY_TRANSPORT in cylindrical coordinates; addresses Firebot report 11209 for helium_2d Numerical Instability 
 r11217 | koverholt | 2012-06-28 17:20:49 -0400 (Thu, 28 Jun 2012) | FDS Guides: Add tocstyle package to all guides to automatically fix ToC spacing and avoid overlapping of section titles 
 r11216 | kiliansusan | 2012-06-28 16:51:57 -0400 (Thu, 28 Jun 2012) | FDS Verification: Disable AMG-test case temporarily until the WALL-error is found 
 r11215 | randy.mcdermott | 2012-06-28 16:14:07 -0400 (Thu, 28 Jun 2012) | FDS Source: access ZZP(...,1:NTS) only if N_TRACKED_SPECIES>0; fix Firebot report 
 r11214 | randy.mcdermott | 2012-06-28 15:58:21 -0400 (Thu, 28 Jun 2012) | FDS User Guide: add description of friction velocity 
 r11213 | randy.mcdermott | 2012-06-28 15:48:34 -0400 (Thu, 28 Jun 2012) | FDS Source: add FRICTION VELOCITY to SOLID_PHASE_OUTPUT 
 r11211 | drjfloyd | 2012-06-28 15:35:16 -0400 (Thu, 28 Jun 2012) | FDS Source: Fix error from Commit r11200 
 r11210 | mrctkg@gmail.com | 2012-06-28 14:06:57 -0400 (Thu, 28 Jun 2012) | FDS Source: add preliminary capability of moving unstructured geometry for IBM. 
 r11209 | randy.mcdermott | 2012-06-28 09:10:06 -0400 (Thu, 28 Jun 2012) | FDS Source: fix divide by zero in turb; Firebot reported Energy_Budget/energy_budget_tmix.err:forrtl: error (73): floating divide by zero 
 r11208 | randy.mcdermott | 2012-06-28 08:55:14 -0400 (Thu, 28 Jun 2012) | FDS Source: revert changes from 11200, Firebot reported Revision 11205 build failure at Stage 3: FDS Verification Cases 
 r11207 | vlecous1 | 2012-06-27 18:01:09 -0400 (Wed, 27 Jun 2012) | FDS Source: Update irad.f90. Added new fuels absorption data and updated existing fuel data. Data for temperatures ranging from 300K to 1400K with increments of 50K. Are implemented: values of narrow band absorption for Methane, Propane, Heptane, Toluene, Propylene, MMA, Methanol. Missing: fine structure parameter for collision broadening. 
 r11206 | koverholt | 2012-06-27 17:06:50 -0400 (Wed, 27 Jun 2012) | FDS Verification: Revert changes from r11205 
 r11205 | koverholt | 2012-06-27 17:04:00 -0400 (Wed, 27 Jun 2012) | FDS Source: WARNING!!! Firebot intentional error, missing FDS Verification case, to be reverted immediately. 
 r11204 | koverholt | 2012-06-27 16:59:11 -0400 (Wed, 27 Jun 2012) | FDS Utilities: Fix typo in runfds.sh script 
 r11203 | randy.mcdermott | 2012-06-27 16:14:06 -0400 (Wed, 27 Jun 2012) | FDS Source: revert changes from 11202  
 r11202 | randy.mcdermott | 2012-06-27 16:12:38 -0400 (Wed, 27 Jun 2012) | FDS Source: WARNING!!! Firebot intentional FORRTL, to be reverted immediately. 
 r11201 | max.gould@gmail.com | 2012-06-27 15:11:17 -0400 (Wed, 27 Jun 2012) | FDS Verification: Removed 640 case from vort2d files 
 r11200 | drjfloyd | 2012-06-27 13:17:01 -0400 (Wed, 27 Jun 2012) | FDS Source: Fix TMP_F and TMP_B initialization for timestep 0. 
 r11199 | max.gould | 2012-06-27 11:48:05 -0400 (Wed, 27 Jun 2012) | FDS Matlab Scripts: Fixed paper height in vort2d_diagram.m 
 r11198 | randy.mcdermott | 2012-06-27 11:32:01 -0400 (Wed, 27 Jun 2012) | FDS Source: compute U_TAU for DNS 
 r11197 | max.gould | 2012-06-27 10:36:07 -0400 (Wed, 27 Jun 2012) | FDS Matlab Scripts: Revisions to vort2d.m and added vort2d_diagram.m and arrows.m 
 r11196 | max.gould | 2012-06-27 10:34:30 -0400 (Wed, 27 Jun 2012) | FDS Verification Guide: Minor change to 2D Vortex section of guide 
 r11195 | randy.mcdermott | 2012-06-27 10:31:08 -0400 (Wed, 27 Jun 2012) | FDS Verication Guide: remove vortex_diagram.pdf 
 r11194 | koverholt | 2012-06-27 00:05:22 -0400 (Wed, 27 Jun 2012) | FDS Verification: Revert verification case changes from r11193 
 r11193 | koverholt | 2012-06-27 00:01:53 -0400 (Wed, 27 Jun 2012) | Firebot: Purposely break FDS Verification case to verify automatic build error checking 
 r11192 | max.gould | 2012-06-26 16:38:35 -0400 (Tue, 26 Jun 2012) | FDS Verification Guide: Revisions to 2D Vortex section 
 r11191 | max.gould | 2012-06-26 16:37:54 -0400 (Tue, 26 Jun 2012) | FDS Verification Guide: Revised figure for 2D Vortex 
 r11190 | gforney | 2012-06-26 16:03:30 -0400 (Tue, 26 Jun 2012) | bundle scripts: update installation generating script  
 r11189 | koverholt | 2012-06-26 11:59:10 -0400 (Tue, 26 Jun 2012) | FDTs: Add Ulster SBI immersed plume radiation heat flux cases 
 r11188 | max.gould | 2012-06-26 11:25:36 -0400 (Tue, 26 Jun 2012) | FDS Verification Guide: Added vortex diagram 
 r11187 | max.gould | 2012-06-26 11:23:07 -0400 (Tue, 26 Jun 2012) | FDS Matlab Scripts: Revision of vort2d.m, major updates and changes 
 r11186 | max.gould | 2012-06-26 11:22:07 -0400 (Tue, 26 Jun 2012) | FDS Verification: Periodic Test 6 revisions to device lines of input files 
 r11185 | gforney | 2012-06-26 10:54:02 -0400 (Tue, 26 Jun 2012) | bundle scripts: update installation generating script  
 r11184 | gforney | 2012-06-25 23:29:34 -0400 (Mon, 25 Jun 2012) | bundle scripts: simplify application file names in bundle 
 r11183 | gforney | 2012-06-25 22:26:08 -0400 (Mon, 25 Jun 2012) | bundle scripts: change linux/osx bundle scripts to use simpler file names and to generate fds6 and smokeview6 aliases   
 r11182 | koverholt | 2012-06-25 20:03:01 -0400 (Mon, 25 Jun 2012) | FDTs: Minor formatting change to Vettori sprinkler activation time scatterplot 
 r11181 | koverholt | 2012-06-25 16:44:56 -0400 (Mon, 25 Jun 2012) | FDTs: Minor formatting fix for immersed plume radiation heat flux (NRL/HAI cases) 
 r11180 | koverholt | 2012-06-25 16:40:13 -0400 (Mon, 25 Jun 2012) | FDTs: Minor formatting fix for immersed plume radiation heat flux routine 
 r11179 | randy.mcdermott | 2012-06-25 16:31:46 -0400 (Mon, 25 Jun 2012) | FDS Source: begin adding devices for complex geometry 
 r11178 | gforney | 2012-06-25 15:38:07 -0400 (Mon, 25 Jun 2012) | bundle scripts: update bundle scripts 
 r11177 | gforney | 2012-06-25 15:37:40 -0400 (Mon, 25 Jun 2012) | bundle scripts: update installer generating script  
 r11176 | koverholt | 2012-06-25 14:02:39 -0400 (Mon, 25 Jun 2012) | FDTs: Minor formatting fix for immersed plume radiation heat flux routine 
 r11175 | koverholt | 2012-06-25 13:55:50 -0400 (Mon, 25 Jun 2012) | FDTs: Add NRL/HAI immersed plume radiation heat flux cases 
 r11174 | koverholt | 2012-06-25 13:16:47 -0400 (Mon, 25 Jun 2012) | Bundle Scripts: Update FDS-SMV OS X launcher to 6.0.0 for FDS 6 and SMV 6. Fixes Issue 1664. 
 r11170 | randy.mcdermott | 2012-06-25 11:46:31 -0400 (Mon, 25 Jun 2012) | FDS Source: revert changes from 11160-11162 
 r11169 | koverholt | 2012-06-25 10:40:19 -0400 (Mon, 25 Jun 2012) | FDTs: Add McCaffrey plume temperature calculation and immersed plume radiation heat flux routines, remove Heskestad immersed routine 
 r11168 | max.gould | 2012-06-25 09:11:06 -0400 (Mon, 25 Jun 2012) | FDS Matlab Script: Minor edit to vort2d.m for compatibility with new input files 
 r11167 | max.gould | 2012-06-25 09:09:56 -0400 (Mon, 25 Jun 2012) | FDS Verification: Minor edits to 2D Vortex input files 
 r11166 | gforney | 2012-06-25 09:08:08 -0400 (Mon, 25 Jun 2012) | bundle scripts: update Linux/OSX installer script  
 r11165 | max.gould | 2012-06-25 08:55:08 -0400 (Mon, 25 Jun 2012) | FDS Verification Guide: Revision of 2D Vortex section. 
 r11164 | gforney | 2012-06-25 08:52:40 -0400 (Mon, 25 Jun 2012) | bundle scripts: update Linux/OSX installer script  
 r11163 | gforney | 2012-06-25 07:43:56 -0400 (Mon, 25 Jun 2012) | bundle scripts: update Linux/OSX installer script  
 r11162 | Elizabeth.MF.Blanchard@gmail.com | 2012-06-25 04:55:04 -0400 (Mon, 25 Jun 2012) | FDS Source : add variable to RANDOM_CONE call 
 r11161 | Elizabeth.MF.Blanchard@gmail.com | 2012-06-25 03:56:09 -0400 (Mon, 25 Jun 2012) | FDS Source :: add work area for new evaporation routine 
 r11160 | Elizabeth.MF.Blanchard@gmail.com | 2012-06-25 03:54:17 -0400 (Mon, 25 Jun 2012) | FDS source : add work area for new evaporation routine 
 r11159 | gforney | 2012-06-24 23:04:27 -0400 (Sun, 24 Jun 2012) | bundle scripts: update Linux/OSX installer generating script  
 r11158 | gforney | 2012-06-23 21:40:10 -0400 (Sat, 23 Jun 2012) | bundle scripts: update Linux/OSX installer generating script  
 r11157 | gforney | 2012-06-23 19:48:10 -0400 (Sat, 23 Jun 2012) | bundle scripts: update installer generating script  
 r11156 | gforney | 2012-06-23 17:19:41 -0400 (Sat, 23 Jun 2012) | bundle scripts: update bundle scripts 
